lower_bound,upper_bound
367983.72999999847,1128219.5938162347
373605.19999999844,956934.779819917
373964.4099999984,919163.7929767185
375357.1199999985,919163.7929767185
376656.9899999985,887933.2495725789
379137.2299999984,810787.6177305754
380159.3699999991,810787.6177305754
380442.2199999988,810787.6177305754
380796.80999999907,786488.6027712624
382078.28999999847,786488.6027712624
383406.9399999984,749317.8252834084
383706.57999999844,749317.8252834084
384032.49999999854,736348.7727172857
384254.03999999847,736348.7727172857
384955.6599999984,706944.9349439357
385076.19999999844,706944.9349439357
385297.20999999845,705570.080062154
386109.5399999983,705570.080062154
386416.4699999986,665909.8317021625
386610.72999999847,665909.8317021625
386619.2199999986,665909.8317021625
387257.9999999985,665909.8317021625
387281.44999999885,653443.0953972545
387498.9999999984,630796.8313930287
387523.70999999845,630796.8313930287
387741.3199999991,630796.8313930287
387810.7299999988,630796.8313930287
387873.0899999985,604811.2266429515
387972.27999999863,604811.2266429515
388039.84999999846,604811.2266429515
388197.2699999996,604811.2266429515
388594.54999999836,604811.2266429515
388851.4599999983,604811.2266429515
388852.0599999993,604811.2266429515
388983.86999999854,604811.2266429515
389047.99999999837,604811.2266429515
389129.1899999989,604811.2266429515
389388.44999999844,604811.2266429515
389407.0499999984,604811.2266429515
389450.9499999991,604811.2266429515
389597.8984925866,604811.2266429515
389627.24999999854,604811.2266429515
389777.1599999984,604811.2266429515
389786.68999999855,604811.2266429515
389852.0899999992,604811.2266429515
389920.1799999985,604811.2266429515
389980.64999999903,604811.2266429515
390143.34999999823,604811.2266429515
390307.9799999985,589647.9466654074
390345.0199999997,589647.9466654074
390409.300786189,589647.9466654074
390524.0499999983,589647.9466654074
390532.07999999897,589647.9466654074
390669.6399999986,589647.9466654074
390792.72999999847,589647.9466654074
390903.05999999976,589647.9466654074
391004.35999999853,589647.9466654074
391113.4199999989,589647.9466654074
391153.06999999954,589647.9466654074
391272.00999999855,589647.9466654074
391305.7999999985,589647.9466654074
391382.6899999991,589647.9466654074
391437.08999999857,589647.9466654074
391502.8599999991,589647.9466654074
391524.8499999988,589647.9466654074
391653.7999999995,589647.9466654074
391734.34999999864,589647.9466654074
391870.4386400548,589647.9466654074
392058.6799999986,589647.9466654074
392184.04999999865,589647.9466654074
392192.4899999984,589647.9466654074
392426.23999999836,589647.9466654074
392572.8499999985,589647.9466654074
392804.99999999924,589647.9466654074
393001.5399999984,589647.9466654074
393115.39999999857,589647.9466654074
393129.30999999976,589647.9466654074
393277.4099999985,589647.9466654074
393639.49999999854,589647.9466654074
393691.8199999985,589647.9466654074
393820.22999999905,589647.9466654074
393989.369999999,589647.9466654074
395098.20288348553,589647.9466654074
395313.8499999994,589647.9466654074
395884.829999999,589647.9466654074
396115.4799999986,589647.9466654074
396177.4399999993,589647.9466654074
396204.9299999991,589647.9466654074
396256.87999999855,589647.9466654074
396299.7499999986,589647.9466654074
396575.679999999,589647.9466654074
396675.0799999989,589647.9466654074
396861.21999999846,589647.9466654074
396875.50999999914,589647.9466654074
396931.96999999875,589647.9466654074
397090.9756279789,589647.9466654074
397096.3599999992,589647.9466654074
397237.8499999987,589647.9466654074
397293.29999999853,589647.9466654074
397350.94999999914,589647.9466654074
397408.8599999989,589647.9466654074
397446.97999999847,589647.9466654074
397553.22999999876,589647.9466654074
397681.09999999864,589647.9466654074
397768.3099999987,589647.9466654074
397857.0399999991,589647.9466654074
397912.04999999923,589647.9466654074
397986.7399999985,589647.9466654074
398016.1699999987,589647.9466654074
398030.0599999986,589647.9466654074
398093.6745943779,589647.9466654074
398263.0099999988,589647.9466654074
398268.65999999933,589647.9466654074
398283.629999999,589647.9466654074
398361.1599999986,589647.9466654074
398444.07999999914,589647.9466654074
398509.45999999915,588854.5596815782
398521.3099999987,588854.5596815782
398569.3899999986,588854.5596815782
398665.4399999987,588854.5596815782
398672.3599999986,588854.5596815782
398684.18999999895,588854.5596815782
398691.0299999998,588854.5596815782
398707.0699999985,588854.5596815782
398784.2099999985,588854.5596815782
398786.21999999956,588854.5596815782
398800.8099999986,587437.4115393802
399085.86999999866,587437.4115393802
399102.4499999987,587437.4115393802
399150.685104164,584716.730289943
399187.6399999985,584716.730289943
399233.8699999992,584716.730289943
399246.85999999876,584716.730289943
399263.9699999999,584716.730289943
399307.7799999986,549878.6569641135
399310.4299999993,549878.6569641135
399383.37999999867,549878.6569641135
399396.14780353435,549878.6569641135
399451.17999999854,549878.6569641135
399488.64999999927,549878.6569641135
399498.9799999986,549878.6569641135
399600.4699999989,549878.6569641135
399611.6199999993,549878.6569641135
399685.92999999924,549878.6569641135
399696.7699999994,549878.6569641135
399699.23999999923,549878.6569641135
399759.4599999992,549878.6569641135
399760.28999999934,549878.6569641135
399816.16780821845,549878.6569641135
399926.65999999864,549878.6569641135
400074.0199999986,549878.6569641135
400074.5299999989,549878.6569641135
400169.4499999994,549878.6569641135
400179.00204048626,549878.6569641135
400196.26436757,549878.6569641135
400255.40999999875,549878.6569641135
400312.01999999926,549878.6569641135
400403.8899999991,549878.6569641135
400410.99999999936,549878.6569641135
400462.39999999973,549878.6569641135
400540.85999999865,549878.6569641135
400674.8899999986,549878.6569641135
400778.41999999864,549878.6569641135
401026.3599999986,544998.847295896
401044.2099999987,544998.847295896
401166.1199999999,544998.847295896
401285.94999999873,544998.847295896
401310.8399999993,544998.847295896
401595.7099999999,544998.847295896
401646.9799999987,544998.847295896
401705.65999999875,544998.847295896
401892.6014291182,520921.30696606543
401929.0599999989,520921.30696606543
402015.0099999988,520921.30696606543
402036.70999999857,520921.30696606543
402113.54999999853,520921.30696606543
402134.3143928951,520921.30696606543
402134.4999999986,520921.30696606543
402173.39999999857,520921.30696606543
402309.61999999965,520921.30696606543
402318.82999999856,520921.30696606543
402372.37999999855,520921.30696606543
402385.11999999866,520921.30696606543
402391.4599999987,520921.30696606543
402397.9899999986,520921.30696606543
402435.62999999855,520921.30696606543
402471.49999999854,520921.30696606543
402535.10999999923,520921.30696606543
402645.2099999986,520921.30696606543
402648.7599999986,520921.30696606543
402659.12999999867,520921.30696606543
402690.5547192095,520921.30696606543
402692.829999999,520921.30696606543
402732.18999999866,520921.30696606543
402746.28999999934,520921.30696606543
402818.40999999916,520921.30696606543
402872.7899999986,520921.30696606543
402914.78999999847,520921.30696606543
402930.1199999993,520921.30696606543
402997.9099999991,520921.30696606543
403030.15999999846,520921.30696606543
403054.24999999924,520921.30696606543
403068.2299999987,520921.30696606543
403139.1099999985,520921.30696606543
403156.99999999924,520921.30696606543
403202.28999999864,520921.30696606543
403209.14161327045,520921.30696606543
403217.3499999985,520921.30696606543
403237.5799999986,520921.30696606543
403320.1799999987,505580.8589113345
403396.36999999854,505580.8589113345
403459.2999999993,505580.8589113345
403483.63295884035,505580.8589113345
403491.0899999989,505580.8589113345
403594.0699730328,505580.8589113345
403600.68999999855,505580.8589113345
403674.6399999985,505580.8589113345
403709.0699999994,505580.8589113345
403709.9599999986,505580.8589113345
403725.08999999915,505580.8589113345
403759.54,505580.8589113345
403798.9199999991,505580.8589113345
403811.5799999991,505580.8589113345
403811.99999999924,505580.8589113345
403812.2599999985,505580.8589113345
403831.49887111323,505580.8589113345
403839.24538747926,505580.8589113345
403848.06934297684,505580.8589113345
403858.2664696553,505580.8589113345
403878.6399999986,498715.52006242506
403886.06322474376,498715.52006242506
403920.47999999876,498715.52006242506
403937.88005049125,498715.52006242506
403942.50999999867,498715.52006242506
403952.0899999992,498715.52006242506
404048.71999999863,498715.52006242506
404054.33999999857,498715.52006242506
404104.6499999986,498715.52006242506
404130.91999999847,498715.52006242506
404155.2399999986,498715.52006242506
404166.1734425416,498715.52006242506
404202.4799999993,498715.52006242506
404245.38000000006,498715.52006242506
404287.38999999914,498715.52006242506
404329.50999999925,498715.52006242506
404366.00999999867,498715.52006242506
404404.02999999985,498715.52006242506
404424.63999999844,498715.52006242506
404454.6993614126,498715.52006242506
404479.6497922537,498715.52006242506
404482.0199999993,498715.52006242506
404545.36999999866,498715.52006242506
404592.52999999915,498715.52006242506
404679.5799999985,498715.52006242506
404689.10999999935,498715.52006242506
404705.0499999993,498715.52006242506
404732.4299999987,498715.52006242506
404732.5799999992,498715.52006242506
404806.98999999935,498715.52006242506
404958.1999999987,498715.52006242506
404991.8099999994,498715.52006242506
405003.85999999853,498715.52006242506
405023.5499999986,498715.52006242506
405054.7299999988,498715.52006242506
405067.3099999984,498715.52006242506
405082.700683935,498715.52006242506
405105.3473220818,498715.52006242506
405187.5401125049,498715.52006242506
405188.13999999844,498715.52006242506
405234.15999999846,498715.52006242506
405255.90999999916,498715.52006242506
405258.0699999985,498715.52006242506
405260.17999999877,498715.52006242506
405266.94999999885,498715.52006242506
405297.3499999992,498715.52006242506
405357.67999999854,498715.52006242506
405358.1599999985,498715.52006242506
405393.4299999991,498715.52006242506
405404.06999999867,498715.52006242506
405412.5691676579,498715.52006242506
405415.4099999986,498715.52006242506
405421.3835973657,498715.52006242506
405439.7687138468,498715.52006242506
405473.63999999856,498715.52006242506
405474.03189162334,498715.52006242506
405495.06999999855,498715.52006242506
405499.6199999986,498715.52006242506
405521.58344514406,498715.52006242506
405544.3999999985,498715.52006242506
405550.7299999985,498715.52006242506
405558.1799999991,498715.52006242506
405573.9899999986,498715.52006242506
405607.0809093829,498715.52006242506
405625.66999999864,498715.52006242506
405627.0699999994,498715.52006242506
405656.04999999923,498715.52006242506
405676.55999999854,498715.52006242506
405744.7099999986,498715.52006242506
405751.59999999934,498715.52006242506
405779.2419407271,498715.52006242506
405801.94999999885,498715.52006242506
405823.31999999867,498715.52006242506
405880.74999999866,498715.52006242506
405884.45999999886,498715.52006242506
405892.60999999853,498715.52006242506
405906.739999999,498715.52006242506
405911.40139170043,498715.52006242506
405973.7352881095,498715.52006242506
405990.8399999986,498715.52006242506
406014.5999999985,498715.52006242506
406044.2799999991,498715.52006242506
406085.0178768164,498715.52006242506
406122.6899999985,498715.52006242506
406151.9399999987,498715.52006242506
406170.9599999986,498715.52006242506
406184.3299999991,498715.52006242506
406261.1599999987,498715.52006242506
406268.1922397033,498715.52006242506
406340.65999999864,498715.52006242506
406357.0499999991,498715.52006242506
406371.8899999986,498715.52006242506
406383.8915580386,498715.52006242506
406384.6734021412,498715.52006242506
406388.21999999846,498715.52006242506
406402.1995835156,498715.52006242506
406527.8399999986,498715.52006242506
406575.73999999877,498715.52006242506
406581.63012742717,498715.52006242506
406598.79602341005,498715.52006242506
406615.7682847262,498715.52006242506
406627.4699999987,498715.52006242506
406632.17999999865,498715.52006242506
406647.62999999855,498715.52006242506
406659.2599999986,498715.52006242506
406743.11999999854,498715.52006242506
406751.3099999993,498715.52006242506
406762.5599999985,498715.52006242506
406789.10999999853,498715.52006242506
406790.7499999988,498715.52006242506
406796.20999999857,498715.52006242506
406812.5099999992,498715.52006242506
406826.8199999991,498715.52006242506
406828.7799999985,498715.52006242506
406836.38999999926,498715.52006242506
406843.30999999866,498715.52006242506
406920.8199999986,498715.52006242506
406942.22706726345,498715.52006242506
406948.499999999,498715.52006242506
406967.8299999992,498715.52006242506
407021.7299999987,498715.52006242506
407108.73999999947,498715.52006242506
407150.7699999999,498715.52006242506
407171.0099999991,498715.52006242506
407255.0162800266,498715.52006242506
407260.7599999985,498715.52006242506
407266.69882687414,498715.52006242506
407279.02999999915,498715.52006242506
407291.1499999997,498715.52006242506
407349.7899999988,498715.52006242506
407365.6999999994,498715.52006242506
407384.34999999864,498715.52006242506
407419.63999999943,498715.52006242506
407440.1499999985,498715.52006242506
407462.4499999988,498715.52006242506
407477.32999999926,498715.52006242506
407485.20999999857,498715.52006242506
407490.5799999988,498715.52006242506
407518.0499999985,498715.52006242506
407538.0499999985,498715.52006242506
407554.5999999992,498715.52006242506
407559.5399999987,498715.52006242506
407580.41999999975,498715.52006242506
407583.27999999863,498715.52006242506
407617.6365551392,498715.52006242506
407630.66999999917,498715.52006242506
407679.1099999991,498715.52006242506
407702.6699999987,498715.52006242506
407743.1599999985,498715.52006242506
407751.67756788054,498715.52006242506
407752.7699999993,498715.52006242506
407758.2499999988,498715.52006242506
407768.4999999987,498715.52006242506
407773.3424994819,498715.52006242506
407788.4074181701,498715.52006242506
407802.5799999985,498715.52006242506
407802.7499999986,498715.52006242506
407806.3799999988,498715.52006242506
407817.5199999986,498715.52006242506
407855.5999999985,498715.52006242506
407882.1856963575,498715.52006242506
407996.3299999992,498715.52006242506
408030.4999999993,498715.52006242506
408039.33750581107,498715.52006242506
408066.2999999985,498715.52006242506
408093.879453225,498715.52006242506
408186.3299999986,498715.52006242506
408210.49999999854,498715.52006242506
408235.4899999991,498715.52006242506
408271.28999999864,498715.52006242506
408282.16999999876,498715.52006242506
408333.8799999997,498715.52006242506
408346.1099999987,498715.52006242506
408393.50999999896,498715.52006242506
408411.6999999987,498715.52006242506
408427.3699999986,498715.52006242506
408428.20999999857,498715.52006242506
408435.22999999847,498715.52006242506
408499.7699999993,498715.52006242506
408549.1299999992,498715.52006242506
408621.97999999876,498715.52006242506
408639.61999999936,498715.52006242506
408728.02999999933,498715.52006242506
408743.88999999856,498715.52006242506
408766.6287579813,498715.52006242506
408813.7999999985,498715.52006242506
408821.29999999865,498715.52006242506
408832.94999999896,498715.52006242506
408833.8599999992,498715.52006242506
408911.9699999992,498715.52006242506
