lower_bound,upper_bound
-631016.2700000015,1815845.9438162385
-619096.1300000015,1069285.2559179629
-605560.6400000015,864958.4607388254
-565615.4000000012,864958.4607388254
-563601.7600000013,864958.4607388254
-560298.9500000011,705313.4050116033
-555441.1700000013,705313.4050116033
-551579.2400000012,593534.7744241597
-500396.89000000095,593534.7744241597
-499033.560000001,593534.7744241597
-496923.0300000005,593534.7744241597
-496298.0400000009,593534.7744241597
-495787.41124874784,593534.7744241597
-491847.56000000116,593534.7744241597
-490085.21000000095,575254.0540406592
369376.8427497166,575254.0540406592
373335.82567325624,575254.0540406592
378607.45213581645,575254.0540406592
379134.3316349569,575254.0540406592
379222.3112860697,575254.0540406592
380289.3247977167,575254.0540406592
380845.4762788285,575254.0540406592
380978.04686763167,575254.0540406592
381236.0027147106,575254.0540406592
381335.10148532945,575254.0540406592
381735.7592122771,575254.0540406592
381872.7231941798,575254.0540406592
381970.1308454939,575254.0540406592
382414.1110748317,575254.0540406592
382847.0805025997,575254.0540406592
383228.43110103183,575254.0540406592
383462.66763467534,575254.0540406592
383567.7727147106,575254.0540406592
384449.1361028121,575254.0540406592
384881.7362028995,575254.0540406592
385051.228144402,575254.0540406592
385106.70556232124,575254.0540406592
385123.8472564798,575254.0540406592
385268.5355623209,575254.0540406592
385358.0033651978,575254.0540406592
385380.97959680046,575254.0540406592
385415.93530068157,575254.0540406592
385631.33237714233,575254.0540406592
385761.2994279628,575254.0540406592
385792.15129051765,575254.0540406592
385853.75491183397,575254.0540406592
385899.02921227703,575254.0540406592
385944.65871141746,575254.0540406592
386042.43394409213,575254.0540406592
386059.0836019405,575254.0540406592
386075.9838863764,575254.0540406592
386319.7588120046,575254.0540406592
386433.49610281177,575254.0540406592
386459.18336519785,575254.0540406592
386547.7234208131,575254.0540406592
386561.0168932708,575254.0540406592
386595.77562326216,575254.0540406592
386668.138808441,575254.0540406592
386706.24854680203,575254.0540406592
386726.0439440921,575254.0540406592
386752.3426997232,575254.0540406592
386926.22173198074,575254.0540406592
386940.90652015415,575254.0540406592
387048.6779046865,575254.0540406592
387153.7456179366,575254.0540406592
387210.9398328003,575254.0540406592
387280.7496120898,575254.0540406592
387344.82880844123,575254.0540406592
387345.5649275649,575254.0540406592
387361.84854680224,575254.0540406592
387403.51389203966,575254.0540406592
387440.03172665485,575254.0540406592
387440.0864111803,575254.0540406592
387454.93465552025,575254.0540406592
387530.1323515027,575254.0540406592
387645.0665201543,575254.0540406592
387708.59944901953,575254.0540406592
387858.4223725591,575254.0540406592
387870.1214175464,575254.0540406592
387870.50797203154,575254.0540406592
387943.4394140749,575254.0540406592
387970.8660687273,575254.0540406592
388000.99173198064,575254.0540406592
388012.475552412,575254.0540406592
388041.6206784011,575254.0540406592
388069.0275737344,575254.0540406592
388121.24394409184,575254.0540406592
388158.98880844144,575254.0540406592
388207.6028424794,575254.0540406592
