lower_bound,upper_bound
-631016.2700000015,578118.5138162316
-347481.23999999836,578118.5138162316
395753.39288518555,578118.5138162316
398871.11998195975,578118.5138162316
398978.35869163723,578118.5138162316
401243.48256260535,578118.5138162316
401713.06933679874,578118.5138162316
402735.9173915335,578118.5138162316
403588.2028851857,578118.5138162316
404500.55611099146,578118.5138162316
404643.155822736,565506.7995928957
405400.7877430292,565506.7995928957
407002.9761109921,565506.7995928957
407360.6354658303,565506.7995928957
407620.11643357255,565506.7995928957
408342.82963420096,565506.7995928957
408347.57159486215,559841.8719434356
408583.519014218,559841.8719434356
410208.8735303468,559841.8719434356
410291.54578841105,559841.8719434356
410500.6512013637,555991.8380727482
411334.11815291096,555991.8380727482
411736.0386916372,555991.8380727482
411973.47030454007,555991.8380727482
412495.6893367983,555991.8380727482
412564.1507722293,555991.8380727482
412567.61062712065,555991.8380727482
412574.0409840263,555991.8380727482
412845.7377582197,555991.8380727482
412950.47643357294,541229.4798361126
413343.7819174435,541229.4798361126
413757.7039678821,541229.4798361126
414161.03288518527,541229.4798361126
414257.4790142173,541229.4798361126
414298.4686916374,541229.4798361126
414751.2648206687,540362.2540724663
414995.8974013142,540362.2540724663
415735.3441755078,540362.2540724663
415777.01933679834,540362.2540724663
415989.5322400235,538542.798532652
416004.02933679835,538542.798532652
416117.7319860926,538542.798532652
416751.7180464756,538542.798532652
416860.4336894633,538542.798532652
416865.2599819597,538542.798532652
416944.11546583055,538542.798532652
417029.70611099195,538542.798532652
417226.5313919986,538542.798532652
417442.13147759467,538542.798532652
417457.0377238953,538542.798532652
417680.3668705005,538542.798532652
417689.21324209013,538542.798532652
417812.4893367986,538542.798532652
417943.2150506424,538542.798532652
418070.0990142173,538542.798532652
418088.0219174436,538542.798532652
418179.1858227352,538542.798532652
418377.6917091229,538542.798532652
418470.21646789723,538542.798532652
418530.49635924434,538542.798532652
418532.6593367979,538542.798532652
418670.96901421784,538179.7272874976
418686.2706271207,538179.7272874976
418698.5696599891,538179.7272874976
418702.17353034666,538179.7272874976
418755.664175508,538179.7272874976
418783.420113597,526009.3671564687
419045.702562605,526009.3671564687
419084.68353034667,526009.3671564687
419413.4025626048,526009.3671564687
419676.38740131434,526009.3671564687
419777.28643357276,526009.3671564687
419816.6146102913,526009.3671564687
419923.3762039204,526009.3671564687
420042.0593367984,526009.3671564687
420110.9828851852,526009.3671564687
420437.1758061151,526009.3671564687
420449.60675615293,526009.3671564687
420457.7115505833,526009.3671564687
420511.2997280284,526009.3671564687
420644.60036629706,526009.3671564687
420661.99069577013,526009.3671564687
420701.3193367984,526009.3671564687
420734.23547166813,526009.3671564687
420735.94528386777,526009.3671564687
420751.1874356391,526009.3671564687
420813.7599819595,526009.3671564687
420832.4222743483,526009.3671564687
421025.7845324136,526009.3671564687
421029.101340931,526009.3671564687
421131.74037318904,526009.3671564687
421220.4422400241,526009.3671564687
421260.5509840261,526009.3671564687
421412.5527738751,526009.3671564687
421530.2632420906,526009.3671564687
421659.0177238947,526009.3671564687
421773.8013066067,526009.3671564687
421807.11521189904,526009.3671564687
421909.28901421785,526009.3671564687
422181.34392157674,526009.3671564687
422195.1413364442,526009.3671564687
422207.4149044625,526009.3671564687
422273.75392157654,526009.3671564687
422318.38033886545,526009.3671564687
422328.7529195093,526009.3671564687
422423.40102068137,526009.3671564687
422492.3745324132,526009.3671564687
422580.11556284165,526009.3671564687
422714.6111488305,526009.3671564687
422820.44942496566,526009.3671564687
422830.4220877291,526009.3671564687
422875.83514324966,526009.3671564687
422889.1006271204,526009.3671564687
422956.28291696607,526009.3671564687
423007.007723895,526009.3671564687
423247.8621282021,526009.3671564687
423304.7338529278,526009.3671564687
423310.00482066884,526009.3671564687
423346.73482066893,526009.3671564687
423468.6403045406,526009.3671564687
423617.31860578817,526009.3671564687
423738.92740131414,526009.3671564687
423844.41388725233,526009.3671564687
423888.3697280279,526009.3671564687
423960.07611099194,526009.3671564687
424046.9425969289,526009.3671564687
424116.9822743488,526009.3671564687
424262.9941582505,526009.3671564687
424268.50237005804,526009.3671564687
424276.8903388652,526009.3671564687
424377.4497375093,526009.3671564687
424486.62134093104,526009.3671564687
424487.0861533214,526009.3671564687
424630.52224002354,526009.3671564687
424667.5532077659,526009.3671564687
424688.32611099165,526009.3671564687
424700.30059246,526009.3671564687
424738.06055935804,526009.3671564687
424780.95812581846,526009.3671564687
424787.8964678966,526009.3671564687
424796.11643357214,526009.3671564687
424820.41256260505,526009.3671564687
424855.62707873335,526009.3671564687
424872.66707873414,526009.3671564687
424894.1261109923,526009.3671564687
424980.77685676067,526009.3671564687
425013.80517757405,526009.3671564687
425155.1222400241,526009.3671564687
425158.0377238953,526009.3671564687
425252.11324209056,526009.3671564687
425258.254498088,526009.3671564687
425305.0903388645,526009.3671564687
425313.8571130585,526009.3671564687
425347.1596593789,526009.3671564687
425365.0359158447,526009.3671564687
425418.17062712077,526009.3671564687
425447.36030453997,526009.3671564687
425644.5580464758,526009.3671564687
425711.4483690563,526009.3671564687
425889.4409840261,518672.9468629381
425900.75933679775,518672.9468629381
425917.4796593789,518672.9468629381
425928.1767561529,518672.9468629381
425931.48159486294,518672.9468629381
425996.597078734,518672.9468629381
426114.81422900566,518672.9468629381
426224.3693711228,518672.9468629381
426261.113852927,518672.9468629381
426300.9464678971,518672.9468629381
426353.92388725205,518672.9468629381
426373.25130660663,518672.9468629381
426390.96804647567,518672.9468629381
426626.9570787335,518672.9468629381
426631.3658875963,518672.9468629381
426635.01970680594,518672.9468629381
426719.0586916366,518672.9468629381
426720.3238529271,518672.9468629381
426820.6651432496,518672.9468629381
426882.27646789694,518672.9468629381
426918.51469522394,518672.9468629381
426978.0106335193,518672.9468629381
426986.2612722827,518672.9468629381
427099.8914246601,518672.9468629381
427274.15485499345,518672.9468629381
427282.07353034604,518672.9468629381
427320.47259692906,518672.9468629381
427322.48577582923,518672.9468629381
427339.819127909,518672.9468629381
427374.379336798,518672.9468629381
427493.5939676205,518672.9468629381
427506.6601344524,518672.9468629381
427510.2955001547,518672.9468629381
427541.1878893932,518672.9468629381
427552.5577238945,518672.9468629381
427621.3514810705,518672.9468629381
427663.7284033806,518672.9468629381
427811.4950540156,518672.9468629381
427833.0769817312,518672.9468629381
428000.97900668567,518672.9468629381
428057.311402883,518672.9468629381
428097.546467897,518672.9468629381
428107.76549791323,518672.9468629381
428110.69740131486,518672.9468629381
428112.1096041893,518672.9468629381
428155.958709251,518672.9468629381
428218.36011307203,518672.9468629381
428247.50035060453,518672.9468629381
428252.4103045403,518672.9468629381
428270.79514324997,518672.9468629381
428325.1063014967,518672.9468629381
428350.79030454025,518672.9468629381
428362.2284861597,518672.9468629381
428370.7096937032,518672.9468629381
428410.4287259613,518672.9468629381
428423.09546583076,518672.9468629381
428432.29210950533,518672.9468629381
428467.34033886436,518672.9468629381
428535.09225444513,518672.9468629381
428561.22998195956,518672.9468629381
428572.309621582,518672.9468629381
428575.8149005222,518672.9468629381
428576.452240024,518672.9468629381
428612.63738380844,518672.9468629381
428731.08804647526,518672.9468629381
428794.6551794597,518672.9468629381
428796.66282333934,518672.9468629381
428824.51480919955,518672.9468629381
428894.9209497017,518672.9468629381
428905.00403393165,518672.9468629381
428952.2906614449,518672.9468629381
429027.8525969287,518672.9468629381
429067.1906271206,518672.9468629381
429091.9607024299,518672.9468629381
429100.0977238955,518672.9468629381
429159.0690485421,518672.9468629381
429182.5242052464,518672.9468629381
429192.3612722816,518672.9468629381
429208.7133584879,518672.9468629381
429211.79156365566,518672.9468629381
429241.2635989955,516642.42977257946
429289.0006271211,516642.42977257946
429344.1645324132,516642.42977257946
429437.92215657193,516642.42977257946
429468.1041847293,516642.42977257946
429519.5407640543,516642.42977257946
429617.2787259618,516642.42977257946
429624.0664335722,516642.42977257946
429647.63840338064,516642.42977257946
429684.3055344792,516642.42977257946
429701.4944980882,516642.42977257946
429710.3180808007,516642.42977257946
429726.5059931106,516642.42977257946
429763.9048549939,516642.42977257946
429884.3921002626,516642.42977257946
429891.1258227351,516642.42977257946
429891.98417550774,516642.42977257946
429979.5510171661,516642.42977257946
430025.200338864,516642.42977257946
430026.23482066917,516642.42977257946
430085.8874356396,516642.42977257946
430124.59417270543,516642.42977257946
430129.8645324129,516642.42977257946
430180.47005060833,516642.42977257946
430202.4922743485,516642.42977257946
430228.8468178167,516642.42977257946
430249.73708565213,516642.42977257946
430317.7565022219,516642.42977257946
430329.2538872517,516642.42977257946
430393.87918150733,516642.42977257946
430403.06578841084,516642.42977257946
430511.04291951,516642.42977257946
430530.87611099205,516642.42977257946
430534.2691159243,516642.42977257946
430585.56324209046,516642.42977257946
430601.42252834357,516642.42977257946
430609.46544237,516642.42977257946
430637.78385292715,516642.42977257946
430640.1010418675,516642.42977257946
430711.2774013147,516642.42977257946
430769.0484033804,516642.42977257946
430799.5794113032,516642.42977257946
430802.6685852693,516642.42977257946
430836.0632077657,516642.42977257946
430974.22675615316,516642.42977257946
430975.44107183564,516642.42977257946
431021.25263125356,516642.42977257946
431062.7538872522,516642.42977257946
431134.53162918694,516642.42977257946
431180.91453241307,516642.42977257946
431204.88015001535,516642.42977257946
431217.36159486294,516642.42977257946
431231.9642376976,516642.42977257946
431269.0970787342,516642.42977257946
431367.3000162837,516642.42977257946
431399.5800405193,516642.42977257946
431415.1541166055,516642.42977257946
431480.68886467925,516642.42977257946
431514.5256746692,516642.42977257946
431568.43740131403,516642.42977257946
431573.1226312539,516642.42977257946
431619.6571130585,516642.42977257946
431629.5001980547,516642.42977257946
431670.9883350841,516642.42977257946
431695.3003388645,516642.42977257946
431797.83485499374,516642.42977257946
431800.3324715357,516642.42977257946
431840.6413137647,516642.42977257946
431844.3678374423,516642.42977257946
431864.90840338037,516642.42977257946
431902.91232484777,516642.42977257946
431905.4915948633,516642.42977257946
431909.9771176713,516642.42977257946
431928.76312373776,516642.42977257946
432009.8022400246,516642.42977257946
432011.85223339044,516642.42977257946
432045.34162918717,516642.42977257946
432076.3980808001,516642.42977257946
432083.7732420909,516642.42977257946
432086.36080147384,516642.42977257946
432103.8509717484,516642.42977257946
432154.0685647769,516642.42977257946
432165.45388725295,516642.42977257946
432226.62089778314,516642.42977257946
432245.7252801886,516642.42977257946
432297.5508206287,516642.42977257946
432316.47286200704,516642.42977257946
432318.43269857514,516642.42977257946
432321.17224002397,516642.42977257946
432357.02679047786,516642.42977257946
432363.653857388,516642.42977257946
432382.8519174437,516642.42977257946
432389.2541586751,516642.42977257946
432393.81831312634,516642.42977257946
432406.84417550836,516642.42977257946
432423.1823086735,516642.42977257946
432428.1600162846,516642.42977257946
432446.0215566168,516642.42977257946
432513.94033886446,516642.42977257946
432529.8961453167,516642.42977257946
432548.84537223016,516642.42977257946
432550.6516635122,516642.42977257946
432563.15903266397,516642.42977257946
432619.46288518526,516642.42977257946
432625.1525626044,516642.42977257946
432660.55689570383,516642.42977257946
432703.52772389434,516642.42977257946
432731.94756535965,516642.42977257946
432748.6313066062,516642.42977257946
432752.6849919516,516642.42977257946
432843.59053314227,516642.42977257946
432849.75674671965,516642.42977257946
432858.79585706006,516642.42977257946
432886.5177238949,516642.42977257946
