lower_bound,upper_bound
368933.72999999847,1815845.9438162385
373848.93999999843,1536768.2531370046
374230.7899999984,1461884.2852218186
375855.00999999844,1410940.5208964075
376833.99999999837,1370612.1743946713
379474.9299999984,1175301.2517238825
379719.4999999985,1175301.2517238825
380345.4299999985,1175301.2517238825
380939.07999999856,1154217.236453387
382157.6399999985,1044887.4035274946
382283.8799999984,1044887.4035274946
382331.5299999984,1044887.4035274946
382815.6699999984,1044887.4035274946
383255.0399999988,1044887.4035274946
383537.3599999991,1042643.2297000871
384012.92999999854,1042643.2297000871
384396.4099999984,1042643.2297000871
384437.49999999884,1039605.1333051395
385056.3599999985,947631.9446296371
385409.97999999847,947631.9446296371
385517.7199999986,940080.202414681
385641.78999999905,940080.202414681
385673.74999999837,940080.202414681
385870.4899999985,811705.4635958101
385886.84999999846,811705.4635958101
385966.0499999984,811705.4635958101
386645.22999999893,811705.4635958101
386696.6999999985,758765.2557914576
386701.1499999986,758765.2557914576
386853.9099999992,758765.2557914576
387054.60999999853,758765.2557914576
387355.0999999988,758765.2557914576
387593.6199999985,758765.2557914576
387872.39999999834,758765.2557914576
387875.43999999855,758765.2557914576
388093.869999999,758765.2557914576
388172.3199999986,758765.2557914576
388181.55999999883,758765.2557914576
388378.5099999984,758765.2557914576
388381.5799999985,758765.2557914576
388508.14999999834,758765.2557914576
388510.07999999914,758765.2557914576
388514.33999999845,758765.2557914576
388613.4999999984,758765.2557914576
388738.60999999853,758765.2557914576
388777.89999999834,758765.2557914576
388801.3499999984,758765.2557914576
388802.239999999,758765.2557914576
388837.28999999905,758765.2557914576
388874.4499999997,758765.2557914576
389215.6899999988,758765.2557914576
389233.42999999865,758765.2557914576
389316.71999999863,758765.2557914576
389399.15999999846,758765.2557914576
389400.1099999988,758765.2557914576
389486.30999999895,758765.2557914576
389498.0299999986,758765.2557914576
389548.8499999985,758765.2557914576
389560.6399999985,758765.2557914576
389650.8599999985,758765.2557914576
389703.5999999984,758765.2557914576
389706.459999999,758765.2557914576
389712.34999999905,758765.2557914576
389733.86999999837,758765.2557914576
389968.16999999847,758765.2557914576
390018.88999999844,758765.2557914576
390025.99999999907,758765.2557914576
390205.12999999884,758765.2557914576
390250.16999999847,758765.2557914576
390333.00999999867,758765.2557914576
390398.57999999844,758765.2557914576
390404.3499999986,758765.2557914576
390452.7299999984,758765.2557914576
390556.8899999985,758765.2557914576
390601.89999999903,758765.2557914576
390846.02999999846,758765.2557914576
390909.87999999896,758765.2557914576
390931.58999999845,736378.2235596529
390975.2199999985,736378.2235596529
391016.2999999986,736378.2235596529
391054.4599999985,729146.6084496982
391643.1699999985,729146.6084496982
391696.66999999894,729146.6084496982
391865.2699999985,729146.6084496982
391907.72999999905,729146.6084496982
392203.25999999885,729146.6084496982
392217.15999999916,729146.6084496982
392376.89999999845,729146.6084496982
392508.04999999853,729146.6084496982
392619.69999999856,729146.6084496982
392665.5799999986,729146.6084496982
392677.94999999856,729146.6084496982
392705.00999999855,729146.6084496982
392800.8199999988,729146.6084496982
392839.1699999984,729146.6084496982
392842.38999999856,729146.6084496982
392861.85999999824,729146.6084496982
392883.77268832683,729146.6084496982
392905.42999999854,729146.6084496982
392988.49999999837,729146.6084496982
393054.3999999991,729146.6084496982
393060.58999999845,729146.6084496982
393089.4599999985,729146.6084496982
393145.25999999983,729146.6084496982
393282.9499999991,729146.6084496982
393287.6999999986,729146.6084496982
393324.8799999985,729146.6084496982
393421.4299999985,729146.6084496982
393535.79440261313,729146.6084496982
393721.2799999989,729146.6084496982
393758.2399999985,729146.6084496982
394269.9799999986,729146.6084496982
394550.52999999915,729146.6084496982
394616.6599999985,729146.6084496982
394725.1599999992,729146.6084496982
394745.189999999,729146.6084496982
394774.50999999855,729146.6084496982
394848.65999999904,729146.6084496982
394935.92999999854,729146.6084496982
394991.1399999985,729146.6084496982
394993.5399999985,729146.6084496982
395009.3599999992,729146.6084496982
395100.6299999991,729146.6084496982
395118.00999999896,729146.6084496982
395221.3699999986,729146.6084496982
395224.1199999986,729146.6084496982
395239.5499999984,729146.6084496982
395242.6299999994,729146.6084496982
395284.1099999985,729146.6084496982
395296.5399999986,729146.6084496982
395406.9199999986,729146.6084496982
395410.50999999983,729146.6084496982
395414.7459223317,701786.418890783
395416.7699999993,701786.418890783
395417.2799999991,701786.418890783
395422.1178542755,669632.8727441553
395442.4099999991,669632.8727441553
395501.5499999991,669632.8727441553
395502.4599999985,669632.8727441553
395503.2399999986,669632.8727441553
395506.2099999985,669632.8727441553
395511.0999999987,669632.8727441553
395538.2899999993,669632.8727441553
395565.5099999988,669632.8727441553
395570.4499999986,669632.8727441553
395600.6199999992,669632.8727441553
395606.0599999988,669632.8727441553
395676.3199999985,669632.8727441553
395687.8699999987,669632.8727441553
395708.98999999854,669632.8727441553
395766.36999999866,669632.8727441553
395780.26999999856,669632.8727441553
395796.8899999985,669632.8727441553
395797.4799999992,669632.8727441553
395802.45999999903,669632.8727441553
395806.9099999993,669632.8727441553
395811.4699999986,669632.8727441553
395815.22999999876,669632.8727441553
395818.3099999994,669632.8727441553
395833.43999999895,669632.8727441553
395835.2599999991,669632.8727441553
395835.3999999984,669632.8727441553
395850.92999999854,669632.8727441553
395868.0099999985,669632.8727441553
395871.32999999856,669632.8727441553
395876.1099999987,669632.8727441553
395877.49999999854,669632.8727441553
395887.59999999864,669632.8727441553
395896.6099999992,669632.8727441553
395914.6499999986,669632.8727441553
395979.2899999992,669632.8727441553
396031.1699999985,669632.8727441553
396047.9799999986,669632.8727441553
396052.54999999853,669632.8727441553
396068.42999999854,669632.8727441553
396077.7899999986,669632.8727441553
396078.63999999873,669632.8727441553
396089.95999999903,669632.8727441553
396111.2799999986,669632.8727441553
396129.01999999856,669632.8727441553
396152.7699999985,669632.8727441553
396156.7299999986,669632.8727441553
396161.62999999884,669632.8727441553
396163.80999999854,669632.8727441553
396183.0999999987,669632.8727441553
396195.00999999914,669632.8727441553
396222.50999999855,658264.4617739837
396228.2699999985,658264.4617739837
396244.67999999865,658264.4617739837
396269.44999999896,658264.4617739837
396306.9699999993,658264.4617739837
396326.5299999985,658264.4617739837
396347.4299999986,658264.4617739837
396364.6199999986,658264.4617739837
396378.31999999855,658264.4617739837
396378.9299999992,658264.4617739837
396396.509999999,658264.4617739837
396399.4099999985,658264.4617739837
396434.0299999986,658264.4617739837
396440.97122370405,658264.4617739837
396455.3399999987,658264.4617739837
396456.5099999988,658264.4617739837
396458.1999999985,658264.4617739837
396467.3399999999,658264.4617739837
396470.31999999855,658264.4617739837
396489.3999999985,658264.4617739837
396514.8499999991,658264.4617739837
396574.4099999986,658264.4617739837
396589.9699999986,658264.4617739837
396636.17999999854,658264.4617739837
396638.02999999863,658264.4617739837
396638.61999999866,647279.1593766543
396654.68999999843,647279.1593766543
396702.05999999854,647279.1593766543
396715.10999999865,647279.1593766543
396724.7399999987,647279.1593766543
396733.49999999907,647279.1593766543
396734.89999999874,647279.1593766543
396789.1499999986,647279.1593766543
396804.7099999986,647279.1593766543
396808.38999999856,647279.1593766543
396879.3799999985,647279.1593766543
396918.9773801565,647279.1593766543
396923.98999999865,647279.1593766543
396924.4499999986,647279.1593766543
396941.4599999993,647279.1593766543
396952.2421954688,647279.1593766543
396961.2399999992,647279.1593766543
396962.7699999989,647279.1593766543
396974.3699999986,613222.6984839835
396975.1699999991,613222.6984839835
397000.60999999865,613222.6984839835
397032.5399999986,613222.6984839835
397060.39999999845,613222.6984839835
397105.1599999987,613222.6984839835
397107.8899999988,613222.6984839835
397150.3399999989,613222.6984839835
397189.6099999985,613222.6984839835
397191.0999999993,607441.8404506182
397215.2999999986,607441.8404506182
397221.68999999855,607441.8404506182
397254.91999999864,607441.8404506182
397266.8499999987,607441.8404506182
397274.83999999845,607441.8404506182
397287.2999999993,607441.8404506182
397314.20999999845,607441.8404506182
397355.36999999854,607441.8404506182
397405.10999999865,607441.8404506182
397406.8399999992,607441.8404506182
397453.4199999987,607441.8404506182
397529.1699999985,607441.8404506182
397581.1699999987,607441.8404506182
397602.4499999987,607441.8404506182
397618.5909515846,607441.8404506182
397644.7699999985,607441.8404506182
397661.7599999991,607441.8404506182
397691.7399999985,607441.8404506182
397714.5299999987,607441.8404506182
397753.41999999847,607441.8404506182
397755.06999999855,607441.8404506182
397797.5199999986,607441.8404506182
397870.4399999991,607441.8404506182
397884.78999999876,607441.8404506182
397901.1999999986,607441.8404506182
397945.24999999924,607441.8404506182
397949.80999999854,607441.8404506182
397962.7699999987,607441.8404506182
397971.3699999985,607441.8404506182
397971.839999999,607441.8404506182
397983.8699999987,607441.8404506182
397986.13999999914,607441.8404506182
397986.43999999925,607441.8404506182
398040.6799999986,557903.2982656297
398062.6399999986,557903.2982656297
398070.3299999985,557903.2982656297
398073.73999999906,557903.2982656297
398093.3499999986,557903.2982656297
398098.49594700994,557903.2982656297
398110.6499999986,557903.2982656297
398118.4999999997,557903.2982656297
398123.0699999985,557903.2982656297
398135.43999999855,557903.2982656297
398152.76999999856,557903.2982656297
398198.92999999924,557903.2982656297
398216.6299999986,557903.2982656297
398229.0399999985,557903.2982656297
398240.4899999986,557903.2982656297
398251.1799999998,557903.2982656297
398272.9999999985,557903.2982656297
398289.7090150777,557903.2982656297
398333.7437341502,557903.2982656297
398367.36999999854,557903.2982656297
398410.18999999855,557903.2982656297
398457.25676053826,557903.2982656297
398459.4099999985,557903.2982656297
398461.35999999894,557903.2982656297
398465.2399999986,557903.2982656297
398495.19725346507,521991.81481213984
398501.8999999985,521991.81481213984
398536.9599999986,521991.81481213984
398548.70999999915,521991.81481213984
398561.7699999985,521991.81481213984
398577.7099999987,521991.81481213984
398586.14999999903,521991.81481213984
398588.23999999854,521991.81481213984
398588.5499999985,521991.81481213984
398605.479999999,521991.81481213984
398655.07999999914,521991.81481213984
398657.7799999987,521991.81481213984
398699.4799999991,521991.81481213984
398699.6599999985,521991.81481213984
398700.9999999986,521991.81481213984
398719.1999999994,521991.81481213984
398734.3599999988,521991.81481213984
398737.00999999914,521991.81481213984
398740.69999999995,521991.81481213984
398758.0299999986,521991.81481213984
398829.5999999985,521991.81481213984
398862.35407209094,521991.81481213984
398870.23999999854,517207.5245607585
