lower_bound,upper_bound
358983.72999999847,646881.1488162319
366136.87999999843,599284.3358964007
370141.1799999997,579417.6179276416
376827.68999999843,544014.4978223449
380618.5699999998,544014.4978223449
381315.6499999984,544014.4978223449
382891.85999999905,544014.4978223449
383368.9099999984,544014.4978223449
384835.9199999987,544014.4978223449
386007.65999999834,544014.4978223449
386238.9599999993,544014.4978223449
386578.9910167075,544014.4978223449
387881.49000000017,544014.4978223449
389509.34999999905,544014.4978223449
390693.2299999995,544014.4978223449
391135.64999999874,544014.4978223449
391260.35999999853,544014.4978223449
391992.396499625,544014.4978223449
393346.09999999957,544014.4978223449
393614.7399999992,544014.4978223449
393771.3999999991,544014.4978223449
393872.9199999988,544014.4978223449
394059.84956067085,544014.4978223449
395633.3441733696,544014.4978223449
395718.3599999986,544014.4978223449
396296.7662327425,544014.4978223449
396858.04309650155,544014.4978223449
396958.2814521826,544014.4978223449
397113.4599999986,544014.4978223449
397266.755862449,544014.4978223449
397502.4599999997,544014.4978223449
397665.90722396655,544014.4978223449
397699.2324345527,544014.4978223449
398304.919999999,544014.4978223449
398745.30880999484,544014.4978223449
398907.7124345538,544014.4978223449
399012.75999999925,544014.4978223449
399037.29363271035,544014.4978223449
399418.0320420701,544014.4978223449
399871.6065909124,544014.4978223449
399963.7663678579,544014.4978223449
400002.71553746716,544014.4978223449
400009.316906217,544014.4978223449
400055.88456172484,544014.4978223449
400346.3399999995,544014.4978223449
400789.68999999913,544014.4978223449
400805.6299999994,515384.93758889765
400855.6182732975,515384.93758889765
401960.99999999924,515384.93758889765
402113.93999999965,515384.93758889765
402311.4855443743,515384.93758889765
402508.2399999996,515384.93758889765
402764.69999999943,515384.93758889765
402966.3078270528,501058.821693541
403310.77680195885,501058.821693541
404154.3299999991,501058.821693541
404358.74000000005,501058.821693541
405177.5563363637,501058.821693541
405185.229999999,501058.821693541
405448.27999999956,501058.821693541
405538.5488527512,501058.821693541
405592.60999999923,501058.821693541
406082.16999999847,501058.821693541
406213.3599999988,501058.821693541
406220.45999999926,501058.821693541
406570.8899999987,501058.821693541
406647.74661910016,501058.821693541
406823.26999999984,501058.821693541
406940.89999999886,501058.821693541
406991.4051734863,501058.821693541
407184.47176290693,501058.821693541
407409.8199999984,501058.821693541
407484.3399999988,501058.821693541
407761.6499999987,501058.821693541
407926.2699999998,501058.821693541
408079.17999999924,501058.821693541
408182.29999999894,501058.821693541
408408.5199999993,501058.821693541
408720.54999999923,501058.821693541
408752.55999999854,501058.821693541
408846.04709191294,501058.821693541
408892.9199999987,501058.821693541
408962.1285722017,501058.821693541
408966.0999999994,501058.821693541
409075.7502408457,501058.821693541
409202.6229791542,501058.821693541
409371.4599999991,501058.821693541
409524.98999999877,501058.821693541
409535.30144641193,501058.821693541
409860.59634225274,501058.821693541
409885.7971853026,501058.821693541
409940.3689026606,501058.821693541
410150.88999999897,501058.821693541
410250.6840324878,501058.821693541
410361.2891486784,501058.821693541
410368.26055528544,501058.821693541
410576.81999999954,501058.821693541
410648.8199999993,501058.821693541
410686.99001394137,501058.821693541
410795.8381285419,501058.821693541
410870.2699999994,501058.821693541
410927.42509470414,501058.821693541
411043.119999999,501058.821693541
411046.52999999904,501058.821693541
411079.75999999896,501058.821693541
411167.34709570836,501058.821693541
411193.6899999989,501058.821693541
411353.25136987667,501058.821693541
411685.29999999946,501058.821693541
411696.09999999887,501058.821693541
411758.1799999992,501058.821693541
411796.9275014057,501058.821693541
411836.54819288064,501058.821693541
411920.4352993354,501058.821693541
412064.5023087563,501058.821693541
