lower_bound,upper_bound
-631016.2700000015,1128219.5938162347
-606988.8300000016,674057.3605974284
-511656.07000000036,674057.3605974284
-500258.400000001,564140.6428967157
336208.4549758308,564140.6428967157
339895.82701127423,564140.6428967157
341440.2904544294,564140.6428967157
342270.26522148075,564140.6428967157
346459.2688506235,564140.6428967157
349408.85873458214,564140.6428967157
359286.5564849103,564140.6428967157
359573.9706010223,564140.6428967157
360194.5890672417,564140.6428967157
361296.13648490986,564140.6428967157
361818.42839856015,564140.6428967157
362815.213787762,564140.6428967157
362818.76858144096,564140.6428967157
363214.7816399747,564140.6428967157
363588.6140804632,564140.6428967157
363601.8788714765,564140.6428967157
363693.2291830506,564140.6428967157
365686.59069265076,564140.6428967157
366307.07594502665,564140.6428967157
367155.0435346741,564140.6428967157
367209.19788837753,564140.6428967157
368821.8134281465,564140.6428967157
369403.1883938768,564140.6428967157
369883.25262011716,564140.6428967157
370054.7194547509,564140.6428967157
370303.5578534994,564140.6428967157
371126.83198569523,564140.6428967157
372535.6648797672,564140.6428967157
373143.2077801672,564140.6428967157
373800.2161453083,564140.6428967157
373994.38028376945,564140.6428967157
374137.5397368876,564140.6428967157
374390.612263519,564140.6428967157
393259.60006632307,564140.6428967157
394629.2162194223,564140.6428967157
396186.8700663232,564140.6428967157
396286.255811568,564140.6428967157
396699.68659508345,564140.6428967157
396885.2423773944,564140.6428967157
396937.9077517807,564140.6428967157
397347.80480890354,564140.6428967157
397460.0785549638,564140.6428967157
398390.2597617623,556920.346298327
398714.5377681368,556920.346298327
399133.1380151947,556920.346298327
399211.00838871824,556920.346298327
399215.994586294,556920.346298327
399419.5894722138,556920.346298327
399433.88368918817,556920.346298327
399688.0378018895,556920.346298327
399714.6580151947,556920.346298327
399761.9073192056,537338.8583651655
399792.2968040798,537338.8583651655
399809.8580151947,537338.8583651655
400137.5153779477,537338.8583651655
400157.9067760131,537338.8583651655
400184.99255110585,537338.8583651655
400197.51467221323,536832.0153301314
400197.62299728626,536832.0153301314
400329.8521027048,536832.0153301314
400441.630464796,536832.0153301314
400662.84914860054,536832.0153301314
400900.08442583075,536832.0153301314
400931.8392574517,530715.8690917565
401018.2634750509,530715.8690917565
401509.2131370369,530715.8690917565
402569.63943190675,530715.8690917565
402622.3230130521,530715.8690917565
402919.7058847883,530715.8690917565
402922.18127678864,530715.8690917565
403169.61850439437,530715.8690917565
403248.78891471255,530715.8690917565
403491.81772849394,530715.8690917565
403528.4025149684,530715.8690917565
403849.0019440602,530715.8690917565
403893.39358954283,530715.8690917565
404130.65058415325,530715.8690917565
404286.156199469,530715.8690917565
404389.84564724844,530715.8690917565
404486.5051656025,530715.8690917565
404805.49612984125,530715.8690917565
404897.87495254434,530715.8690917565
405004.84997308097,530715.8690917565
405015.11512817186,530715.8690917565
405116.745040535,530715.8690917565
405259.3397742229,530715.8690917565
405390.1200492639,527843.5380987836
405445.37015180686,527843.5380987836
405560.14218368003,527843.5380987836
405792.8184051823,527843.5380987836
405924.20868612075,527843.5380987836
405989.6805659175,527843.5380987836
406084.8805659175,527843.5380987836
406086.87673849944,527843.5380987836
406250.6394965292,527843.5380987836
406280.9115684031,527843.5380987836
406350.6811930714,527843.5380987836
406376.7382625073,527843.5380987836
406411.5745955331,527843.5380987836
406498.8717512968,527843.5380987836
406559.22347689024,527843.5380987836
406608.52044916444,527843.5380987836
406694.2201872422,527843.5380987836
406721.09773741144,527843.5380987836
406748.3396356958,527843.5380987836
406822.2013152226,527843.5380987836
406884.79557538906,527843.5380987836
406921.10515426646,527843.5380987836
407085.6371998223,527843.5380987836
407102.5608990218,527843.5380987836
407122.9236148217,527843.5380987836
407156.4954788765,503637.34849748045
411413.727924728,503637.34849748045
412325.8456225804,503637.34849748045
412773.9758320206,503637.34849748045
413338.78790368594,503637.34849748045
413898.1579671617,503637.34849748045
414180.859745822,503637.34849748045
414222.87072407984,503637.34849748045
414339.4322137668,503637.34849748045
414889.7754297117,503637.34849748045
415061.5607099845,503637.34849748045
415247.67635884247,503637.34849748045
415263.06248977425,503637.34849748045
415344.5952375944,503637.34849748045
415519.1386100249,503637.34849748045
415612.9967292086,503637.34849748045
415627.6833741784,503637.34849748045
415641.2955965931,503637.34849748045
415730.1937299856,503637.34849748045
415757.19208798674,503637.34849748045
415761.66898956907,503637.34849748045
415787.5128418512,503637.34849748045
415817.26540941815,503637.34849748045
416370.9790969656,503637.34849748045
416397.7920501811,503637.34849748045
416552.8977012451,503637.34849748045
416685.5703416958,503637.34849748045
416716.66922269133,503637.34849748045
416771.0198516093,503637.34849748045
416880.234543836,503637.34849748045
416983.3388675429,503637.34849748045
416987.7095674291,503637.34849748045
416994.032438269,503637.34849748045
417062.95456767903,503637.34849748045
417067.3177587835,503637.34849748045
417162.9620293141,503637.34849748045
417219.6132740647,503637.34849748045
417221.54679103964,503637.34849748045
417259.6949541085,503637.34849748045
417318.7608087558,503637.34849748045
417353.42407243064,503637.34849748045
