lower_bound,upper_bound
368963.72999999847,14193120.24381631
373279.4899999985,11312075.971700177
373682.8599999984,11312075.971700177
375869.9199999984,10008138.33089648
376203.8280408927,9185016.168582333
378870.28999999847,7734216.122743861
379614.7699999985,7734216.122743861
380059.18999999843,7734216.122743861
380432.59999999846,6985724.086834999
380930.46999999846,6985724.086834999
381128.3299999985,6985724.086834999
381799.10999999853,6985724.086834999
382178.56999999844,6985724.086834999
382182.5799999985,6474058.882031628
382478.2799999984,6330991.683600846
382745.8399999985,6152495.89700109
382787.38999999844,6152495.89700109
383484.7499999985,6152495.89700109
383617.1499999985,5513994.059706681
383826.85999999836,5432410.144868771
384137.08999999904,5432410.144868771
384292.33999999845,5126380.842940297
384332.1499999989,5126380.842940297
384445.1099999984,5126380.842940297
384534.65999999834,5126380.842940297
384559.62999999884,5126380.842940297
384741.13999999844,5126380.842940297
384883.19999999844,5126380.842940297
384895.1799999985,5126380.842940297
385059.6799999984,4723883.997726628
385093.1299999983,4723883.997726628
385207.1899999985,4723883.997726628
385210.1099999988,4723883.997726628
385233.0399999985,4723883.997726628
385423.16999999847,4723883.997726628
385637.2499999984,4723883.997726628
385775.2599999985,4723883.997726628
385863.53999999847,4723883.997726628
385882.84999999846,4723883.997726628
385910.89999999857,4723883.997726628
386081.39999999857,4723883.997726628
386102.05999999837,4723883.997726628
386447.3199999985,4723883.997726628
386534.76999999856,4242761.669754164
386577.7199999985,4242761.669754164
386737.2399999985,4242761.669754164
386806.1299999985,4242761.669754164
386961.9099999984,4242761.669754164
387008.3199999985,4242761.669754164
387012.1399999985,3462375.7141687144
387108.4699999985,3462375.7141687144
387147.5599999985,3462375.7141687144
387148.19999999856,3462375.7141687144
387166.45999999857,3462277.070597286
387180.2899999984,3462277.070597286
387244.4399999986,3462277.070597286
387326.4799999986,3462277.070597286
387376.17999999895,3462277.070597286
387440.87999999896,3462277.070597286
387547.90999999846,3462277.070597286
387660.2599999991,3462277.070597286
387750.1599999989,3462277.070597286
387809.7299999984,3462277.070597286
387811.7299999985,3462277.070597286
387838.4499999985,3462277.070597286
