lower_bound,upper_bound
368963.72999999847,1815845.9438162385
373878.93999999843,1536768.2531370046
374260.7899999984,1461884.2852218186
375885.00999999844,1410940.5208964075
376863.99999999837,1370612.1743946713
379504.9299999984,1175301.2517238825
379749.4999999985,1175301.2517238825
380375.4299999985,1175301.2517238825
380969.0799999985,1154217.236453387
382187.6399999985,1044887.4035274946
382313.87999999843,1044887.4035274946
382361.52999999846,1044887.4035274946
382939.1799999984,1044887.4035274946
383521.9099999991,1042597.779700087
383568.6899999985,966146.8747586394
383888.6099999985,966146.8747586394
384375.5399999985,966146.8747586394
384596.28999999893,966146.8747586394
384799.15999999887,950303.6219273541
385228.5599999985,939761.0424146808
385360.90999999846,939761.0424146808
385464.86999999837,904833.4333011631
385692.18999999843,904833.4333011631
385702.65999999904,904833.4333011631
385898.2599999984,870773.3635492694
386256.7599999996,870773.3635492694
386449.15999999904,870773.3635492694
386503.2799999991,870773.3635492694
386506.9299999992,812938.9413197371
386747.0499999984,812938.9413197371
386911.279999999,812938.9413197371
386933.7199999986,812938.9413197371
387104.3699999984,812938.9413197371
387220.4699999985,812938.9413197371
387245.32999999844,812938.9413197371
387644.0399999985,812938.9413197371
387645.3299999984,812938.9413197371
387768.35999999853,812938.9413197371
387886.5599999985,812938.9413197371
388040.93999999855,812938.9413197371
388119.58999999875,812938.9413197371
388240.9399999986,812938.9413197371
388289.0799999985,812938.9413197371
388330.62999999855,812938.9413197371
388379.7799999985,812938.9413197371
388397.2299999984,812938.9413197371
388406.41999999824,812938.9413197371
388520.82999999885,812938.9413197371
388540.6499999985,812938.9413197371
388611.3599999988,812938.9413197371
388709.9799999983,812938.9413197371
388787.97999999847,812938.9413197371
388975.85999999853,812938.9413197371
388989.38999999844,806433.6899414838
389030.8099999986,806433.6899414838
389053.03999999847,806433.6899414838
389060.55999999854,806433.6899414838
389151.67999999854,806433.6899414838
389232.32999999856,806433.6899414838
389330.1699999985,806433.6899414838
389363.08999999857,806433.6899414838
389422.61999999837,806433.6899414838
389428.1799999984,806433.6899414838
389479.45999999857,806433.6899414838
389509.0799999985,806433.6899414838
389617.69999999885,806433.6899414838
389650.2899999986,806433.6899414838
389720.8099999985,806433.6899414838
389755.8599999985,806433.6899414838
389843.2499999986,803728.5260108067
389938.4799999984,803728.5260108067
390054.0199999985,803728.5260108067
390132.86999999854,803728.5260108067
390179.04999999853,803728.5260108067
390201.61999999854,803728.5260108067
390210.52999999863,803728.5260108067
390335.3999999985,803728.5260108067
390345.7999999985,803728.5260108067
390388.9699999989,803728.5260108067
390429.62999999855,782792.2376763099
390570.69999999844,782792.2376763099
390681.74999999854,782792.2376763099
390763.02999999863,766198.4232923505
390795.079999999,766198.4232923505
390814.1199999985,766198.4232923505
390922.8499999985,766198.4232923505
390957.0855579589,766198.4232923505
391008.41999999905,766198.4232923505
391101.2399999985,728970.8951639839
391322.50999999855,728970.8951639839
391662.6099999985,728970.8951639839
391806.23999999906,728970.8951639839
392105.6399999985,728970.8951639839
392391.0799999985,728970.8951639839
392424.7599999985,728970.8951639839
392524.0999999983,728970.8951639839
392578.389999999,728970.8951639839
392701.17796960834,728970.8951639839
392712.20999999845,728970.8951639839
392847.02999999846,728970.8951639839
392886.6899999985,728970.8951639839
392902.5299999984,728970.8951639839
392952.81999999844,728970.8951639839
